policy_id,client_id,market,product_type,channel,brand,advisor_id,inception_date,sum_assured,premium,status
POL-005439,CLI-002740,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-149,2025-04-01,30000,165.32,Active
POL-005440,CLI-003606,Botswana,Investment,Tied Advisor,Momentum,ADV-143,2022-07-21,50000,195.3,Active
POL-005441,CLI-003349,Namibia,Funeral,Bancassurance,Metropolitan,ADV-119,2022-04-22,15000,63.41,Active
POL-005442,CLI-003320,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-154,2026-04-28,15000,63.35,Active
POL-005443,CLI-005978,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-088,2025-11-29,500000,2385.58,Active
POL-005444,CLI-005232,Lesotho,Life,Tied Advisor,Momentum,ADV-028,2023-07-26,100000,454.36,Active
POL-005445,CLI-001631,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-102,2023-10-02,250000,1112.73,Active
POL-005446,CLI-002302,South Africa,Health,Direct Digital,Momentum,ADV-004,2024-02-17,100000,414.31,Active
POL-005447,CLI-004326,Botswana,Life,Bancassurance,Momentum,ADV-068,2025-11-28,15000,67.95,Active
POL-005448,CLI-002659,South Africa,Funeral,Independent Broker,Metropolitan,ADV-133,2022-12-17,50000,244.45,Active
POL-005449,CLI-002776,Lesotho,Life,Independent Broker,Momentum,ADV-029,2024-11-09,30000,134.77,Active
POL-005450,CLI-001089,South Africa,Health,Tied Advisor,Momentum,ADV-090,2026-02-28,30000,127.93,Lapsed
POL-005451,CLI-001649,South Africa,Health,Independent Broker,Momentum,ADV-125,2022-12-18,15000,81.24,Lapsed
POL-005452,CLI-004800,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-121,2022-11-17,15000,68.84,Active
POL-005453,CLI-005462,Botswana,Investment,Bancassurance,Momentum,ADV-095,2022-02-20,15000,72.27,Active
POL-005454,CLI-005085,South Africa,Funeral,Bancassurance,Metropolitan,ADV-054,2025-02-12,15000,59.6,Lapsed
POL-005455,CLI-001995,Botswana,Life,Tied Advisor,Momentum,ADV-039,2022-10-29,50000,236.89,Active
POL-005456,CLI-000886,South Africa,Health,Bancassurance,Momentum,ADV-026,2021-07-27,250000,1085.47,Lapsed
POL-005457,CLI-001035,Botswana,Life,Tied Advisor,Momentum,ADV-118,2023-12-24,30000,138.61,Active
POL-005458,CLI-002550,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-043,2024-04-05,15000,61.21,Active
POL-005459,CLI-003355,South Africa,Life,Tied Advisor,Momentum,ADV-104,2021-07-21,15000,58.97,Active
POL-005460,CLI-005786,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-008,2025-03-05,50000,267.83,Lapsed
POL-005461,CLI-005824,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-047,2024-04-05,30000,165.22,Active
POL-005462,CLI-000018,South Africa,Funeral,Direct Digital,Metropolitan,ADV-062,2023-10-27,50000,211.53,Active
POL-005463,CLI-004585,South Africa,Health,Tied Advisor,Momentum,ADV-124,2023-03-09,15000,65.07,Active
POL-005464,CLI-001936,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-016,2024-09-06,100000,445.72,Active
POL-005465,CLI-001282,South Africa,Life,Tied Advisor,Momentum,ADV-076,2025-03-21,50000,233.14,Active
POL-005466,CLI-003597,South Africa,Investment,Tied Advisor,Momentum,ADV-075,2025-04-22,15000,62.5,Active
POL-005467,CLI-000220,South Africa,Health,Tied Advisor,Momentum,ADV-052,2023-05-29,250000,1058.01,Active
POL-005468,CLI-002165,Lesotho,Life,Tied Advisor,Momentum,ADV-128,2023-12-20,30000,140.63,Active
POL-005469,CLI-003578,South Africa,Life,Tied Advisor,Momentum,ADV-157,2022-09-26,15000,72.82,Active
POL-005470,CLI-001763,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-008,2022-07-23,50000,194.59,Active
POL-005471,CLI-003845,Botswana,Life,Tied Advisor,Momentum,ADV-150,2025-10-11,30000,141.2,Lapsed
POL-005472,CLI-002981,South Africa,Funeral,Independent Broker,Metropolitan,ADV-144,2023-06-14,250000,1270.84,Active
POL-005473,CLI-005180,Namibia,Funeral,Direct Digital,Metropolitan,ADV-135,2022-11-01,30000,116.82,Active
POL-005474,CLI-001177,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-020,2025-02-13,250000,1057.09,Active
POL-005475,CLI-000370,Lesotho,Life,Bancassurance,Momentum,ADV-063,2024-12-13,50000,222.55,Active
POL-005476,CLI-003432,South Africa,Funeral,Independent Broker,Metropolitan,ADV-105,2022-10-28,50000,207.11,Active
POL-005477,CLI-001665,Botswana,Funeral,Independent Broker,Metropolitan,ADV-033,2022-05-04,15000,75.85,Active
POL-005478,CLI-004579,Botswana,Health,Bancassurance,Momentum,ADV-039,2024-08-17,15000,66.77,Active
POL-005479,CLI-000605,South Africa,Funeral,Independent Broker,Metropolitan,ADV-091,2026-01-21,100000,495.33,Active
POL-005480,CLI-003728,South Africa,Health,Direct Digital,Momentum,ADV-136,2022-03-17,50000,200.77,Lapsed
POL-005481,CLI-006414,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-027,2022-08-31,500000,2618.65,Active
POL-005482,CLI-000604,South Africa,Life,Independent Broker,Momentum,ADV-002,2026-02-12,30000,151.98,Active
POL-005483,CLI-001956,Namibia,Funeral,Independent Broker,Metropolitan,ADV-160,2025-02-16,50000,250.62,Active
POL-005484,CLI-005471,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-068,2024-06-25,500000,2325.47,Active
POL-005485,CLI-003457,Lesotho,Health,Independent Broker,Momentum,ADV-013,2023-02-23,50000,262.27,Active
POL-005486,CLI-001134,Namibia,Life,Direct Digital,Momentum,ADV-154,2023-10-23,30000,134.2,Active
POL-005487,CLI-001381,Botswana,Funeral,Independent Broker,Metropolitan,ADV-044,2022-05-31,100000,419.07,Active
POL-005488,CLI-004956,Botswana,Funeral,Bancassurance,Metropolitan,ADV-019,2025-07-10,15000,83.03,Active
POL-005489,CLI-005578,South Africa,Life,Bancassurance,Momentum,ADV-107,2023-12-22,30000,119.53,Active
POL-005490,CLI-002337,South Africa,Funeral,Bancassurance,Metropolitan,ADV-122,2025-06-14,15000,60.44,Active
POL-005491,CLI-003070,South Africa,Life,Independent Broker,Momentum,ADV-021,2025-11-08,500000,2716.42,Active
POL-005492,CLI-005072,South Africa,Life,Bancassurance,Momentum,ADV-117,2021-12-14,250000,1347.94,Active
POL-005493,CLI-001147,South Africa,Life,Tied Advisor,Momentum,ADV-061,2025-10-11,100000,442.65,Active
POL-005494,CLI-001337,South Africa,Health,Direct Digital,Momentum,ADV-052,2023-01-01,30000,146.28,Active
POL-005495,CLI-005018,South Africa,Funeral,Bancassurance,Metropolitan,ADV-107,2023-02-08,50000,228.07,Lapsed
POL-005496,CLI-001210,South Africa,Health,Independent Broker,Momentum,ADV-010,2023-10-05,15000,66.55,Active
POL-005497,CLI-004995,South Africa,Life,Tied Advisor,Momentum,ADV-027,2022-12-14,30000,129.86,Active
POL-005498,CLI-003221,South Africa,Life,Tied Advisor,Momentum,ADV-134,2023-03-03,100000,419.23,Active
POL-005499,CLI-006415,South Africa,Life,Tied Advisor,Momentum,ADV-158,2024-12-07,15000,60.35,Active
POL-005500,CLI-000214,South Africa,Life,Tied Advisor,Momentum,ADV-145,2023-01-20,15000,65.64,Active
POL-005501,CLI-006129,Botswana,Funeral,Bancassurance,Metropolitan,ADV-126,2024-07-03,50000,265.39,Active
POL-005502,CLI-001460,Botswana,Investment,Direct Digital,Momentum,ADV-021,2023-03-25,100000,523.84,Lapsed
POL-005503,CLI-000228,South Africa,Investment,Bancassurance,Momentum,ADV-050,2023-02-03,30000,130.95,Active
POL-005504,CLI-004691,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-136,2022-03-06,50000,211.24,Active
POL-005505,CLI-003451,South Africa,Life,Direct Digital,Momentum,ADV-115,2025-10-14,250000,1040.25,Active
POL-005506,CLI-005426,South Africa,Health,Direct Digital,Momentum,ADV-134,2022-01-24,15000,67.72,Active
POL-005507,CLI-000703,South Africa,Investment,Bancassurance,Momentum,ADV-066,2024-03-27,100000,438.54,Active
POL-005508,CLI-000524,Namibia,Life,Tied Advisor,Momentum,ADV-093,2022-10-08,50000,193.83,Active
POL-005509,CLI-003676,South Africa,Funeral,Bancassurance,Metropolitan,ADV-118,2026-05-29,30000,144.33,Active
POL-005510,CLI-005715,South Africa,Life,Independent Broker,Momentum,ADV-126,2021-10-25,15000,76.09,Active
POL-005511,CLI-002629,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-117,2023-08-06,30000,116.5,Active
POL-005512,CLI-005168,South Africa,Life,Independent Broker,Momentum,ADV-007,2024-01-07,100000,394.48,Active
POL-005513,CLI-005872,South Africa,Life,Bancassurance,Momentum,ADV-033,2026-05-26,30000,166.14,Active
POL-005514,CLI-005635,South Africa,Life,Tied Advisor,Momentum,ADV-080,2022-03-26,15000,70.7,Active
POL-005515,CLI-003296,Namibia,Funeral,Direct Digital,Metropolitan,ADV-112,2025-08-19,15000,62.82,Lapsed
POL-005516,CLI-004526,South Africa,Life,Direct Digital,Momentum,ADV-155,2021-10-21,100000,514.94,Active
POL-005517,CLI-003406,Lesotho,Life,Independent Broker,Momentum,ADV-049,2022-12-01,30000,164.34,Active
POL-005518,CLI-004368,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-125,2025-08-26,15000,82.01,Active
POL-005519,CLI-003675,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-107,2023-05-09,500000,2220.41,Active
POL-005520,CLI-003403,Botswana,Funeral,Independent Broker,Metropolitan,ADV-043,2024-05-27,15000,75.6,Active
POL-005521,CLI-002831,South Africa,Health,Bancassurance,Momentum,ADV-028,2023-06-04,100000,498.43,Active
POL-005522,CLI-004230,South Africa,Life,Independent Broker,Momentum,ADV-100,2025-12-16,15000,82.78,Active
POL-005523,CLI-004867,South Africa,Life,Tied Advisor,Momentum,ADV-053,2021-12-05,15000,63.01,Active
POL-005524,CLI-005955,Namibia,Life,Tied Advisor,Momentum,ADV-035,2026-05-20,30000,121.22,Active
POL-005525,CLI-003974,South Africa,Health,Tied Advisor,Momentum,ADV-035,2022-08-21,100000,418.97,Active
POL-005526,CLI-000652,South Africa,Life,Independent Broker,Momentum,ADV-036,2024-06-07,50000,261.91,Active
POL-005527,CLI-003807,Namibia,Funeral,Independent Broker,Metropolitan,ADV-015,2022-10-10,30000,116.92,Active
POL-005528,CLI-002046,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-031,2025-06-12,100000,389.15,Active
POL-005529,CLI-000174,Namibia,Funeral,Independent Broker,Metropolitan,ADV-157,2024-12-27,100000,498.18,Active
POL-005530,CLI-000470,Lesotho,Health,Direct Digital,Momentum,ADV-031,2022-04-07,30000,115.99,Active
POL-005531,CLI-003832,Lesotho,Life,Independent Broker,Momentum,ADV-066,2022-09-12,30000,139.19,Active
POL-005532,CLI-006122,Botswana,Health,Tied Advisor,Momentum,ADV-080,2024-12-16,30000,163.64,Active
POL-005533,CLI-003276,Botswana,Health,Independent Broker,Momentum,ADV-113,2023-12-24,15000,66.36,Active
POL-005534,CLI-002885,South Africa,Health,Direct Digital,Momentum,ADV-050,2024-03-19,100000,450.17,Active
POL-005535,CLI-000575,Namibia,Investment,Tied Advisor,Momentum,ADV-133,2023-04-20,50000,201.07,Active
POL-005536,CLI-004376,Namibia,Life,Tied Advisor,Momentum,ADV-125,2024-11-06,100000,479.72,Active
POL-005537,CLI-000360,Namibia,Funeral,Independent Broker,Metropolitan,ADV-082,2026-02-10,100000,414.37,Active
POL-005538,CLI-005450,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-144,2021-12-28,100000,411.63,Active
POL-005539,CLI-005290,South Africa,Life,Direct Digital,Momentum,ADV-056,2024-12-07,100000,547.06,Active
POL-005540,CLI-006421,South Africa,Health,Bancassurance,Momentum,ADV-079,2026-02-22,250000,1069.05,Active
POL-005541,CLI-001842,South Africa,Life,Tied Advisor,Momentum,ADV-096,2022-07-29,50000,228.98,Active
POL-005542,CLI-001049,South Africa,Funeral,Direct Digital,Metropolitan,ADV-031,2023-07-22,100000,509.7,Active
POL-005543,CLI-001941,Lesotho,Health,Independent Broker,Momentum,ADV-014,2024-04-19,100000,468.71,Active
POL-005544,CLI-005181,Lesotho,Life,Independent Broker,Momentum,ADV-160,2025-05-06,15000,60.34,Active
POL-005545,CLI-001418,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-008,2024-11-25,50000,212.6,Active
POL-005546,CLI-005750,South Africa,Health,Independent Broker,Momentum,ADV-008,2026-06-02,50000,217.23,Active
POL-005547,CLI-000999,Lesotho,Life,Direct Digital,Momentum,ADV-017,2024-04-02,15000,80.42,Active
POL-005548,CLI-000317,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-088,2025-10-31,30000,128.57,Active
POL-005549,CLI-001422,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-043,2024-01-25,15000,62.32,Active
POL-005550,CLI-004886,Botswana,Life,Direct Digital,Momentum,ADV-036,2023-01-10,15000,58.59,Active
POL-005551,CLI-003903,South Africa,Life,Tied Advisor,Momentum,ADV-138,2024-11-02,30000,123.03,Active
POL-005552,CLI-002299,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-151,2023-06-24,30000,160.95,Active
POL-005553,CLI-004251,Botswana,Life,Tied Advisor,Momentum,ADV-141,2024-10-02,100000,391.42,Active
POL-005554,CLI-004203,South Africa,Life,Bancassurance,Momentum,ADV-052,2024-09-16,50000,205.46,Active
POL-005555,CLI-003595,Botswana,Funeral,Bancassurance,Metropolitan,ADV-014,2021-11-01,15000,83.21,Lapsed
POL-005556,CLI-003331,South Africa,Life,Tied Advisor,Momentum,ADV-154,2024-02-27,15000,63.29,Active
POL-005557,CLI-000658,South Africa,Life,Tied Advisor,Momentum,ADV-088,2021-07-14,15000,73.42,Active
POL-005558,CLI-001683,South Africa,Funeral,Independent Broker,Metropolitan,ADV-156,2023-07-09,30000,131.35,Active
POL-005559,CLI-003419,Botswana,Funeral,Bancassurance,Metropolitan,ADV-027,2024-10-01,100000,493.53,Active
POL-005560,CLI-000877,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-151,2024-09-25,50000,209.73,Active
POL-005561,CLI-003083,Namibia,Life,Independent Broker,Momentum,ADV-050,2021-12-25,15000,76.95,Active
POL-005562,CLI-000758,South Africa,Health,Independent Broker,Momentum,ADV-127,2026-01-05,30000,121.57,Active
POL-005563,CLI-005101,Botswana,Life,Tied Advisor,Momentum,ADV-018,2025-02-26,250000,1345.3,Active
POL-005564,CLI-000670,South Africa,Investment,Tied Advisor,Momentum,ADV-119,2023-01-06,250000,1374.17,Active
POL-005565,CLI-000600,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-076,2023-09-19,50000,262.39,Active
POL-005566,CLI-004133,Namibia,Life,Direct Digital,Momentum,ADV-153,2022-02-09,15000,71.17,Active
POL-005567,CLI-001429,South Africa,Life,Tied Advisor,Momentum,ADV-024,2023-04-13,15000,64.51,Active
POL-005568,CLI-002277,Namibia,Health,Direct Digital,Momentum,ADV-036,2024-11-04,30000,137.33,Active
POL-005569,CLI-002037,South Africa,Health,Independent Broker,Momentum,ADV-102,2025-11-17,30000,137.58,Active
POL-005570,CLI-001404,South Africa,Life,Direct Digital,Momentum,ADV-130,2024-05-31,50000,200.6,Active
POL-005571,CLI-004936,South Africa,Life,Direct Digital,Momentum,ADV-143,2022-11-18,15000,66.74,Active
POL-005572,CLI-004483,Namibia,Investment,Independent Broker,Momentum,ADV-019,2025-12-29,250000,1133.23,Active
POL-005573,CLI-001548,South Africa,Investment,Independent Broker,Momentum,ADV-002,2024-03-09,50000,234.13,Lapsed
POL-005574,CLI-004451,Botswana,Investment,Tied Advisor,Momentum,ADV-058,2025-03-07,500000,1935.94,Active
POL-005575,CLI-004623,South Africa,Funeral,Independent Broker,Metropolitan,ADV-016,2025-01-03,100000,501.44,Active
POL-005576,CLI-003494,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-065,2023-06-15,30000,155.89,Active
POL-005577,CLI-003748,Lesotho,Life,Independent Broker,Momentum,ADV-077,2021-07-27,50000,227.91,Active
POL-005578,CLI-006058,South Africa,Health,Tied Advisor,Momentum,ADV-160,2024-08-19,100000,426.95,Active
POL-005579,CLI-002941,Botswana,Funeral,Bancassurance,Metropolitan,ADV-006,2025-12-04,15000,82.54,Active
POL-005580,CLI-002498,Botswana,Funeral,Direct Digital,Metropolitan,ADV-052,2025-10-11,15000,60.35,Active
POL-005581,CLI-003493,South Africa,Life,Tied Advisor,Momentum,ADV-055,2025-10-07,30000,148.04,Active
POL-005582,CLI-005416,South Africa,Funeral,Independent Broker,Metropolitan,ADV-089,2023-03-16,30000,129.52,Active
POL-005583,CLI-004598,South Africa,Health,Bancassurance,Momentum,ADV-052,2025-12-29,50000,257.91,Active
POL-005584,CLI-000487,Namibia,Funeral,Independent Broker,Metropolitan,ADV-102,2021-07-15,15000,60.06,Active
POL-005585,CLI-002976,Lesotho,Health,Direct Digital,Momentum,ADV-136,2023-01-18,30000,143.74,Active
POL-005586,CLI-004794,Botswana,Funeral,Independent Broker,Metropolitan,ADV-109,2024-08-06,50000,256.47,Lapsed
POL-005587,CLI-001451,Botswana,Life,Tied Advisor,Momentum,ADV-106,2023-01-09,100000,550.72,Active
POL-005588,CLI-006405,Botswana,Life,Independent Broker,Momentum,ADV-020,2021-08-06,15000,73.28,Lapsed
POL-005589,CLI-005236,South Africa,Funeral,Independent Broker,Metropolitan,ADV-142,2022-05-04,100000,475.43,Active
POL-005590,CLI-005486,South Africa,Life,Tied Advisor,Momentum,ADV-090,2026-02-25,250000,1367.54,Active
POL-005591,CLI-000530,Lesotho,Health,Bancassurance,Momentum,ADV-027,2023-08-10,30000,133.67,Lapsed
POL-005592,CLI-003756,South Africa,Life,Independent Broker,Momentum,ADV-102,2022-04-23,50000,231.08,Active
POL-005593,CLI-003420,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-078,2024-07-24,15000,68.35,Active
POL-005594,CLI-004061,Lesotho,Health,Independent Broker,Momentum,ADV-145,2023-05-04,50000,262.22,Active
POL-005595,CLI-005509,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-104,2023-06-08,100000,474.73,Active
POL-005596,CLI-002289,Lesotho,Life,Independent Broker,Momentum,ADV-154,2026-03-13,15000,58.27,Lapsed
POL-005597,CLI-003460,South Africa,Life,Independent Broker,Momentum,ADV-156,2024-03-07,100000,479.4,Active
POL-005598,CLI-004403,Namibia,Life,Tied Advisor,Momentum,ADV-038,2021-11-12,15000,61.62,Active
POL-005599,CLI-004880,South Africa,Funeral,Bancassurance,Metropolitan,ADV-047,2026-03-06,100000,526.5,Active
POL-005600,CLI-004992,South Africa,Funeral,Direct Digital,Metropolitan,ADV-034,2021-06-27,30000,158.04,Active
POL-005601,CLI-002184,Namibia,Funeral,Independent Broker,Metropolitan,ADV-037,2024-11-24,30000,115.42,Active
POL-005602,CLI-006468,Botswana,Funeral,Bancassurance,Metropolitan,ADV-110,2021-12-26,250000,1078.19,Active
POL-005603,CLI-000063,Namibia,Life,Direct Digital,Momentum,ADV-152,2022-10-29,50000,214.42,Active
POL-005604,CLI-003191,Botswana,Life,Tied Advisor,Momentum,ADV-079,2026-05-25,15000,70.07,Lapsed
POL-005605,CLI-003945,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-130,2022-04-23,100000,415.12,Active
POL-005606,CLI-000398,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-119,2026-04-29,15000,59.0,Active
POL-005607,CLI-002924,South Africa,Life,Independent Broker,Momentum,ADV-042,2022-12-06,250000,1340.05,Active
POL-005608,CLI-003861,Namibia,Life,Tied Advisor,Momentum,ADV-136,2023-05-23,15000,77.4,Active
POL-005609,CLI-003937,Namibia,Health,Independent Broker,Momentum,ADV-077,2026-02-25,30000,120.34,Active
POL-005610,CLI-000772,South Africa,Funeral,Independent Broker,Metropolitan,ADV-002,2025-03-07,30000,161.0,Active
POL-005611,CLI-001798,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-115,2022-12-09,50000,239.54,Lapsed
POL-005612,CLI-001586,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-141,2025-02-22,30000,160.72,Active
POL-005613,CLI-004147,South Africa,Life,Tied Advisor,Momentum,ADV-040,2023-11-08,30000,141.09,Active
POL-005614,CLI-002131,Namibia,Life,Independent Broker,Momentum,ADV-043,2021-12-19,50000,231.73,Active
POL-005615,CLI-003703,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-118,2022-09-23,15000,77.16,Active
POL-005616,CLI-004737,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-156,2022-08-23,100000,536.1,Active
POL-005617,CLI-005166,Namibia,Life,Tied Advisor,Momentum,ADV-042,2023-11-02,15000,70.29,Active
POL-005618,CLI-001191,South Africa,Funeral,Bancassurance,Metropolitan,ADV-069,2025-11-29,100000,452.16,Active
POL-005619,CLI-005854,South Africa,Life,Tied Advisor,Momentum,ADV-109,2024-04-24,50000,209.24,Lapsed
POL-005620,CLI-001074,South Africa,Funeral,Independent Broker,Metropolitan,ADV-137,2022-04-18,100000,420.03,Active
POL-005621,CLI-000142,South Africa,Funeral,Bancassurance,Metropolitan,ADV-006,2024-07-03,15000,80.82,Active
POL-005622,CLI-000292,South Africa,Funeral,Independent Broker,Metropolitan,ADV-032,2024-01-27,100000,465.04,Lapsed
POL-005623,CLI-001303,South Africa,Investment,Tied Advisor,Momentum,ADV-144,2023-05-28,50000,202.02,Active
POL-005624,CLI-005658,South Africa,Funeral,Independent Broker,Metropolitan,ADV-085,2022-09-08,500000,2195.3,Active
POL-005625,CLI-001347,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-122,2025-01-11,15000,60.39,Active
POL-005626,CLI-004494,South Africa,Health,Bancassurance,Momentum,ADV-011,2024-04-03,100000,390.52,Active
POL-005627,CLI-002712,South Africa,Funeral,Bancassurance,Metropolitan,ADV-015,2023-08-13,50000,241.85,Active
POL-005628,CLI-000259,Namibia,Funeral,Independent Broker,Metropolitan,ADV-118,2022-06-13,500000,2622.79,Lapsed
POL-005629,CLI-002878,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-061,2022-01-26,30000,160.67,Active
POL-005630,CLI-000184,South Africa,Life,Bancassurance,Momentum,ADV-151,2022-07-18,15000,78.9,Lapsed
POL-005631,CLI-003086,Namibia,Funeral,Independent Broker,Metropolitan,ADV-069,2024-07-26,100000,426.26,Active
